rua,freq
"RUA SENADOR CARLOS WILSON CAMPOS INFRAERO, LADO OPOSTO DESEMBARQUE A4 AEROPORTO",11
"RUA AMALIA BERNARDINO DE SOUZA, LADO OPOSTO AO N.329",0
"RUA AMALIA BERNARDINO DE SOUZA, LADO OPOSTO AO N.533",0
"RUA DA AURORA, LADO OPOSTO AO AURORA PRINCE",0
"ESTRADA DO FORTE ARRAIAL N BOM JESUS, EM FRENTE AO N. 66",0
"RUA DOZE DE OUTUBRO, EM FRENTE AO N. 83",1
"RUA DOZE DE OUTUBRO, AO LADO AO N. 83",2
"RUA DOZE DE OUTUBRO, AO LADO AO N. 51",1
"RUA DOZE DE OUTUBRO, EM FRENTE AO N. 51",0
"RUA DOIS DE FEVEREIRO, EM FRENTE AO N. 523",0
"AVENIDA MANOEL BORBA, EM FRENTE AO N. 423",1
"RUA TREZE DE MAIO, SOB O SEMAFORO N. 427 SENTIDO CIDADE",1
"RUA DEAO FARIA, AO LADO AO N. 900",0
"RUA DES LULA CARDOSO AYRES ELEVADO NA INFRAERO, EM FRENTE AO PORTAO B6",14
"RUA DO ESPINHEIRO, AO LADO DO N.547",0
"RUA PADRE SILVINO GUEDES, LADO OPOSTO AO N. 285",0
"RUA ARNOBIO MARQUES, EM FRENTE AO HOSPITAL OSWALDO CRUZ",1
"RUA DA AURORA, LADO OPOSTO AO SINDIFISCO",0
"RUA DO OBSERVATORIO, AO LADO DO N.25",7
"RUA DA AURORA, AO LADO DO POSTE N.B030820",0
"AVENIDA MARECHAL MASCARENHAS DE MORAES, EM FRENTEA UPA DA IMBIRIBEIRA",5
"RUA DA AURORA, EM FRENTE AO N. 1035",2
"RUA DA AURORA, EM FRENTE SEPLAG",0
"AVENIDA MARECHAL MASCARENHAS DE MORAES, EM FRENTEAO N. 5653",3
"RUA DA AURORA, EM FRENTE SINDIFISCO",0
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, EM FRENTE AO CLUBE PORTUGUES PISTA CENTRAL",1
"RUA TORRES HOMEM, EM FRENTE AO N. 182",0
"RUA TORRES HOMEM, EM FRENTE AO N. 340",0
"RUA MANOEL DE BRITO, EM FRENTE AO 19.BPMPE",3
"RUA VISCONDE DE ITAPARICA, EM FRENTE AO N. 85",0
"ESTRADA DO ENCANAMENTO, EM FRENTE AO N. 1505",0
"PRACA DO DERBY, SOB O SEMAFORO N. 418",3
"AVENIDA CELSO FURTADO, POR TRAS DO SUPERMERCADO ASSAI.",1
"AVENIDA CELSO FURTADO, EM FRENTE ASSAI ATACADISTA",2
"AVENIDA CELSO FURTADO, AO LADO DO ASSAI ATACADISTA",4
"AVENIDA NORTE MIGUEL ARRAES DE ALENCAR, CRUZAMENTO COM AVENIDA PROFESSOR JOSE DOS ANJOS",1
"AVENIDA CELSO FURTADO, LADO OPOSTO A RADIO PINA DA MARINHA DO BRASIL SENTIDO SUBURBIO",0
"RUA ADOLFO CELSO, LADO OPOSTO ASSAI ATACADISTA",0
"RUA ONZE DE AGOSTO, EM FRENTE AO N. 633",0
"RUA JOSE DE ALENCAR, LADO OPOSTO AO HOSPITAL UNIMED LLL",1
"AVENIDA ENGENHEIRO ABDIAS DE CARVALHO, LADO OPOSTO AO N. 1678",1
"AVENIDA CELSO FURTADO, AO LADO SUPERMERCADO ASSAIATACADISTA SENTIDO CIDADE",0
"RUA VASCO DA GAMA, EM FRENTE AO N. 616",1
"RUA SENADOR CARLOS WILSON CAMPOS INFRAERO, LADO OPOSTO PORTAO A4",34
"RUA DES LULA CARDOSO AYRES ELEVADO NA INFRAERO, AO LADO DO PORTAO B1 DO AEROPORTO DO RECIFE",4
"RUA MINISTRO SALGADO FILHO, LADO OPOSTO AO AEROPORTO DO RECIFE",0
"PRACA DAS CINCO PONTAS, EM FRENTE AO T.R.E",1
"AVENIDA RIO BRANCO, AO LADO DO BANCO DO BRASIL",3
"PONTE BUARQUE DE MACEDO, SOB O SEMAFORO N.164",0
"PONTE BUARQUE DE MACEDO, SOB O SEMAFORO N. 019",0
"AVENIDA RIO BRANCO, SOB O SEMAFORO N. 019 ATE A RUA DO APOLO",0
"AVENIDA RECIFE, SOB O SEMAFORO N. 494 SENTIDO SUBURBIO/CIDADE",0
"RUA JORNALISTA PAULO BITTENCOURT, LADO OPOSTO AO N. 33",6
"AVENIDA RECIFE, EM FRENTE AO N. 3396",1
"ESTRADA DO BONGI, EM FRENTE AO N. 16",0
"PRACA DO DERBY, LADO OPOSTO AO N. 115",5
"AVENIDA PROFESSOR JOSE DOS ANJOS, SOB AO SEMAFORON. 563 SENTIDO SUBURBIO CIDADE",0
"RUA DES LULA CARDOSO AYRES ELEVADO NA INFRAERO, EM FRENTE AO PORTAO DE EMBARQUE A4 AEROPORTO RECIFE.",0
"AVENIDA BOA VIAGEM, LADO OPOSTO AO N. 3287",0
"AVENIDA BOA VIAGEM, LADO OPOSTO AO BANHEIRO PUBLICO NUMERO 20",0
"RUA MADRE DE DEUS, EM FRENTE AO N. 300 SENTIDO NORTE",1
"C DO APOLO, SOB O SEMAFORO N. 019 SENTIDO AV. NORTE",2
"AVENIDA NORTE MIGUEL ARRAES DE ALENCAR, SOB O SEMAFORO N. 065,SENTIDO SUBURBIO-CIDADE",0
"RUA MANOEL DE BRITO, EM FRENTE AO N. 871",7
"RUA MANOEL DE BRITO, AO LADO 19.BPM/PE",10
"RUA ANTONIO GOMES DE FREITAS, EM FRENTE AO N. 156",0
"RUA BARAO DE SOUZA LEAO, AO LADO DA LOCALIZA",2
"AVENIDA CELSO FURTADO, EM FRENTE AO N. 81B AO N.80",0
"AVENIDA CELSO FURTADO, EM FRENTE AO N. 81",0
"AVENIDA CELSO FURTADO, EM FRENTE AO N. 81B",1
"RUA MANOEL DE BRITO, AO LADO 19. BPM",9
"RUA DOS NAVEGANTES, EM FRENTE AO N. 1203",0
"RUA MANOEL DE BRITO, EM FRENTE AO N. 320",0
"RUA DES LULA CARDOSO AYRES ELEVADO NA INFRAERO, EM FRENTE AO PORTAO B4 DO AEROPORTO",8
"AVENIDA PROFESSOR ARTUR DE SA, LADO OPOSTO AO N. 1400",5
"AVENIDA ENGENHEIRO ANTONIO DE GOES, EM FRENTE AO N. 869",0
"RUA ATLANTICO, LADO OPOSTO AO N. 2001",0
"RUA DEPUTADO PEDRO PIRES FERREIRA, AO LADO AO N. 959B SENTIDO AV. RUI BARBOSA PARA RUA DO FUTURO",0
"RUA FREI CASSIMIRO, EM FRENTE AO SEMAFORO N. 91",0
"RUA FREI CASSIMIRO, EM FRENTE AO N.",0
"RUA DO HOSPICIO, EM FRENTE AO N. 111",3
"AV. HERCULANO BANDEIRA, SEMAFORO 137, Faixa: 1",21
"RUA DO HOSPICIO, EM FRENTE AO N. 89",5
"RUA FREI CASSIMIRO, EM FRENTE AO N. 91",2
"RUA FREI CASSIMIRO, EM FRENTE AO N. 523",1
"RUA DOS NAVEGANTES, EM FRENTE AO N. 1145",0
"AVENIDA NORTE MIGUEL ARRAES DE ALENCAR, SOB O SEMAFORO N. 676 SENTIDO CIDADE SUBURBIO",1
"RUA DO APOLO, LADO OPOSTO AO POSTE REFERENCIA BO17859",0
"RUA SARGENTO SILVINO DE MACEDO, EM FRENTE AO N. 131",0
"C DO APOLO, SOB O SEMAFORO N. 019 SENTIDO AV NORTE",2
"AVENIDA ENGENHEIRO DOMINGOS FERREIRA, LADO OPOSTOAO N. 2279",0
"RUA PADRE BERNADINO PESSOA, EM FRENTE O SEMAFORO N. 144 SENTIDO PRAIA",0
"AVENIDA ENGENHEIRO DOMINGOS FERREIRA, EM FRENTE AO N. 3405 SENTIDO PIEDADE",0
"RUA ITACARI, AO LADO DO N. 369",0
"C DO APOLO, SOB O SEMAFORO N. 019 SENTIDO SUL",5
"AVENIDA SUL, SOB O SEMAFORO N. 320",20
"RUA DE SAO JORGE, EM FRENTE RECEITA FEDERAL",7
"AVENIDA CAXANGA, SOB O SEMAFORO N. 275",1
"AVENIDA PREFEITO ANTONIO PEREIRA, AO LADO DO EMBARQUE DO TIP PISO SUPERIOR",7
"AVENIDA PREFEITO ANTONIO PEREIRA, AO LADO DO EMBARQUE TIP PISO SUPERIOR",10
"AVENIDA BARBOSA LIMA, TODO TRECHO DA POPULAR RUA DOS AMORES",0
"RUA MEDEIROS E ALBUQUERQUE, EM FRENTE AO N. 117",0
"RUA ALVARES CABRAL, EM FRENTE AO N. 200 SENTIDO OESTE",0
"RUA DE SAO JORGE, EM FRENTE A RECEITA FEDERAL",7
"C DO APOLO, EM FRENTE A PARADA 180044",0
"RUA DR NYLO DORNELLAS CAMARA, LADO OPOSTO A PRACADE BOA VIAGEM.",1
"RUA DR NYLO DORNELLAS CAMARA, LADO OPOSTO A PRACADE BOA VIAGEM",2
"RUA REINALDO DORNELES CAMARA, LADO OPOSTO A PRACADE BOA VIAGEM",0
"AVENIDA ENGENHEIRO DOMINGOS FERREIRA, EM FRENTE AO MINUTO PAO DE ACUCAR",2
"RUA RIBEIRO DE BRITO, EM FRENTE AO N. 1037",1
"RUA GUARARAPES INFRAERO, LADO OPOSTO EDIFICIO GARAGEM DO AEROPORTO",9
"RUA DES LULA CARDOSO AYRES ELEVADO NA INFRAERO, LADO LESTE AO PORTAO DE EMBARQUE B5 AEROPORTO DO REC",0
"RUA BARAO DE SOUZA LEAO, CRUZAMENTO AVENIDA BOA VIAGEM",0
"RUA DES LULA CARDOSO AYRES ELEVADO NA INFRAERO, AO LADO DO PORTAO B2",15
"RUA DES LULA CARDOSO AYRES ELEVADO NA INFRAERO, EM FRENTE AO PORTAO DE EMBARQUE B4 AEROPORTO DO RECI",7
"AVENIDA CRUZ CABUGA, SOB O SEMAFORO N. 674",14
"AVENIDA CENTENARIO ALBERTO SANTOS DUMONT, PROXIMOAO TUNEL FELIPE CAMARAO.",0
"AVENIDA CAXANGA, SOB O SEMAFORO N. 229, CIDADE/SUBURBIO.",0
"AVENIDA RECIFE, LADO OPOSTO AO N. 3600",0
"AVENIDA RECIFE, LADO OPOSTO AO N. 3096",0
"RUA DA CONCORDIA, EM FRENTE AO N. 135",1
"RUA REAL DA TORRE, SOB O SEMAFORO N. 192",1
"AVENIDA BOA VIAGEM, SOB AO SEMAFORO N. 483",0
"RUA DE SANTA RITA, EM FRENTE AO N. 49",0
"RUA ANTONIO HENRIQUE, EM FRENTE AO N. 86",20
"AVENIDA ENGENHEIRO ABDIAS DE CARVALHO, SOB O SEMAFORO N. 375 SENTIDO CIDADE",0
"RUA BENFICA, EM FRENTE AO N. 1126 ATE O N.926",0
"AVENIDA ENGENHEIRO ABDIAS DE CARVALHO, SOB O SEMAFORO N. 375",13
"AVENIDA DOIS RIOS, EM FRENTE AO N. 906",30
"AVENIDA MARECHAL MASCARENHAS DE MORAES, AO LADO LOCALIZA ALUGUEL DE CARROS",1
"AVENIDA ENGENHEIRO ABDIAS DE CARVALHO, EM FRENTE AO SEMAFORO N. 375",10
"RUA VINTE E QUATRO DE MAIO, LADO OPOSTO AO N. 71",0
"RUA VINTE E QUATRO DE MAIO, LADO OPOSTO AO N. 59",0
"RUA VINTE E QUATRO DE MAIO, EM FRENTE AO N. 210 D",0
"RUA VINTE E QUATRO DE MAIO, EM FRENTE AO N. 210 C",2
"RUA BARONESA DE PALMARES, EM FRENTE AO N. 2645.",0
"AVENIDA DOIS RIOS, EM FRENTE AO N. 1133",2
"PRACA GENERAL CARLOS PINTO, LADO LESTE DA PRACA GENERAL CARLOS PINTO",0
"RUA DA PAZ, EM FRENTE AO N. 318",1
"PRACA DA CONVENCAO, EM FRENTE SUPERMERCADO CAMPEAO ATACAREJO",1
"PRACA DA CONVENCAO, EM FRENTE AO N. 30",0
"AVENIDA CAXANGA, SEGUINDO PARA RUA SAO MATEUS. SENTIDO CIDADE/SUBURBIO. SOB O SEMAFORO N.",0
"AVENIDA CAXANGA, CRUZAMENTO C A RUA SAO MATEUS. SOB O SEMAFORO 229, SENTIDO CIDADE/SUBURBIO",0
"AVENIDA CAXANGA, CRUZAMENTO C/ RUA SAO MATEUS. SEMAFORO N. 229. SENTIDO CIDADE/SUBURBIO.",0
"PRACA GENERAL CARLOS PINTO, AO LADO DA PRACA GENERAL CARLOS PINTO",57
"AVENIDA MARTINS DE BARROS, LADO LESTE DA PRACA DEZESSETE SENTIDO UNICO",3
"RUA DA PAZ, EM FRENTE AO N. 242",0
"RUA DOS NAVEGANTES, AO LADO AO N. 1235",2
"RUA IMPERADOR DOM PEDRO II, EM FRENTE AO N. 460 SENTIDO UNICO",0
"RUA CLAUDIO BROTHERHOOD, EM FRENTE AO N. 85",0
"AVENIDA GENERAL SAN MARTIN, CRUZAMENTO AVENIDA ENGENHEIRO ABDIAS DE CARVALHO",0
"RUA DO RIACHUELO, EM FRENTE A INDIA CABELOS HUMANOS",0
"AVENIDA GENERAL SAN MARTIN, CRUZAMENTO COM A AVENIDA ENGENHEIRO ABDIAS DE CARVALHO",0
"RUA IMPERADOR DOM PEDRO II, AO LADO DO FORUM PAULO BATISTA SENTIDO UNICO",0
"RUA MARQUES DO RECIFE, AO LADO AO N. 310",3
"RUA DES LULA CARDOSO AYRES ELEVADO NA INFRAERO, EM FRENTE B4",0
"RUA DR DOMINGOS DE ABREU VASCONCELOS, EM ESQUINA COM A RUA PROFESSOR AVENTANO ROCHA",0
"RUA DR DOMINGOS DE ABREU VASCONCELOS, ESQUINA COMA RUA PROFESSOR AVERTANO ROCHA",0
"RUA DO ESPINHEIRO, AO LADO DO EDIFICIO JOSE MENDONCA N.. 468.",0
"RUA DR DOMINGOS DE ABREU VASCONCELOS, EM ESQUINA COM A RUA PROFESSOR AVERTANO ROCHA",0
"AVENIDA NORTE MIGUEL ARRAES DE ALENCAR, SOB O SEMAFORO N. 065 - SENTIDO SUBURBIO/CIDADE",0
"RUA DO SOL, SOB O SEMAFORO N. 014",17
"AVENIDA NORTE MIGUEL ARRAES DE ALENCAR, AO LADO ALOJA DE MATERIAL DE CONSTRUCAO QUARTZOLIT",0
"PONTE RICARDO SALAZAR, EM FRENTE AO N. 357",0
"AV. GOV. AGAMENON MAGALHAES, SEMAFORO 173., Sentido:OLINDA",280
"RUA COUTO SOARES, EM FRENTE AO N.. 246.",0
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, SOB O SEMAFORO N. 037 SENTIDO BOA VIAGEM PISTA CENTRAL",5
"AVENIDA ENGENHEIRO AGAMENON MAGALHAES MELO, SOB OSEMAFORO N. 037 SENTIDO BOA VIAGEM PISTA CENTRAL",0
"AVENIDA RUI BARBOSA, SOB O SEMAFORO N. 037 SENTIDO CENTRO",2
"AVENIDA SUL, SOB O SEMAFORO DE NUMERO 211 SENTIDOCIDADE/SUBURBIO",0
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, SOB O SEMAFORO N. 037 SENTIDO BOA VIAGEM PISTA LOCAL",6
"RUA JOSE BONIFACIO, LADO OPOSTO AO N. 246",0
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, APOS O SEMAFORO N. 037 PISTA CENTRAL SENTIDO BOA VIAGEM",0
"AVENIDA CAXANGA, SOB SENTIDO CIDADE/SUBURBIO.",0
"RUA DES LULA CARDOSO AYRES ELEVADO NA INFRAERO, AO LADO PORTAO B5 DO AEROPORTO",14
"AVENIDA ENGENHEIRO ABDIAS DE CARVALHO, SOB O SEMAFORO N. 687",0
"RUA SENADOR ALBERTO PASQUALINI, EM FRENTE AO N. 82",4
"RUA DES LULA CARDOSO AYRES ELEVADO NA INFRAERO, AO LADO DO PORTAO B6 SENTIDO UNICO",3
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, SOB O SEMAFORO N. 075 SENTIDO BOA VIAGEM",56
"AVENIDA DOIS RIOS, EM FRENTE AO N. 1160",2
"AVENIDA DOIS RIOS, EM FRENTE A LOJA LUGO",47
"ESTRADA DO FORTE ARRAIAL N BOM JESUS, EM FRENTE AO N. 468",0
"AVENIDA DOIS RIOS, EM FRENTE A LOJA HOUSE CELL",18
"AVENIDA CRUZ CABUGA, SOB O SEMAFORO N. 034",5
"AVENIDA DOIS RIOS, EM FRENTE A FARMACIA DO TRABALHADOR",5
"AVENIDA ENGENHEIRO ANTONIO DE GOES, SOB O SEMAFORO N. 103",14
"AVENIDA RECIFE, EM FRENTE AO SEMAFORO N. 288 SENTIDO SUBURBIO",0
"AVENIDA RECIFE, SOB O SEMAFORO N. 257",7
"AVENIDA DOIS RIOS, EM FRENTE AO SUPERMERCADO TEM",0
"AVENIDA JOSE GONCALVES DE MEDEIROS, LADO OPOSTO AO N. 118",0
"AVENIDA SPORT CLUBE DO RECIFE, EM FRENTE AO ESTADIO DO SPORT .",0
"AVENIDA DOIS RIOS, EM FRENTE A LIJA PONTO DA BELEZA",0
"AVENIDA HERCULANO BANDEIRA, LADO OPOSTO AO N. 673",0
"RUA PAISSANDU, AO LADO AO N. 112",0
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, EM FRENTE REAL HOSPITAL PORTUGUES",3
"AVENIDA ENGENHEIRO DOMINGOS FERREIRA, AO LADO FARMACIA PAGUE MENOS",0
"RUA DES LULA CARDOSO AYRES ELEVADO NA INFRAERO, AO LADO PORTAO DE EMBARQUE B1",5
"RUA VIDAL DE NEGREIROS, EM FRENTE AO N. 43-B.",0
"RUA VIDAL DE NEGREIROS, EM FRENTE AO N. 77.",0
"RUA DO PROGRESSO, AO LADO AO N. 191",4
"RUA VIDAL DE NEGREIROS, EM FRENTE AO N. 129.",0
"PRACA DOM VITAL, AO LADO DO MERCADO SAO JOSE",7
"RUA VIDAL DE NEGREIROS, EM FRENTE AO N. 110",2
"RUA VIDAL DE NEGREIROS, EM FRENTE AO N. 163.",0
"PRACA DOM VITAL, LADO OPOSTO AO MERCADO DE SAO JOSE",4
"AVENIDA ENGENHEIRO ABDIAS DE CARVALHO, SOB O SEMAFORO  N. 422 - SENTIDO RECIFE",1
"AVENIDA BOA VIAGEM, EM FRENTE AO N. 1500",0
"RUA DES LULA CARDOSO AYRES ELEVADO NA INFRAERO, AO LADO DO PORTAO B1 SENTIDO UNICO",16
"AVENIDA GOVERNADOR CARLOS DE LIMA CAVALCANTI, SOBAO N. 075 SENTIDO DERBY",0
"PRACA GENERAL CARLOS PINTO, EM FRENTE AO SHOPPINGTACARUNA",4
"AVENIDA ENGENHEIRO ABDIAS DE CARVALHO, SOB O SEMAFORO N. 422 SENTIDO SUBURBIO",0
"RUA DO FORTE, EM FRENTE AO N. 104",4
"AVENIDA MARECHAL MASCARENHAS DE MORAES, EM FRENTEAO N. 2657.",0
"AVENIDA MARECHAL MASCARENHAS DE MORAES, SOB O SEMAFORO N. 289",7
"RUA DO FORTE, EM FRENTE AO N. 15.",0
"RUA MANOEL DE BRITO, SOB O SEMAFORO N. 103",3
"PRACA DA RESTAURACAO, EM FRENTE AO N. 22.",1
"RUA DO JARDIM, EM FRENTE AO N. 163",0
"RUA PADRE MUNIZ, EM FRENTE AO N. 494",0
"ESTRADA DOS REMEDIOS, EM FRENTE AO MERCADO PUBLICO DE AFOGADOS",7
"RUA DO JARDIM, LADO OPOSTO AO N. 34.",3
"RUA DO JARDIM, EM FRENTE AO N. 107.",0
"RUA DO JARDIM, EM FRENTE AO N. 93",7
"RUA ANTONIO FALCAO, AO LADO DO BANCO SANTANDER",1
"RUA DO RANGEL, LADO OPOSTO AO N. 162",1
"RUA GERVASIO PIRES, LADO OPOSTO AO N. 891",1
"ESTRADA DO FORTE ARRAIAL N BOM JESUS, SOB O SEMAFORO N. 249",0
"RUA DO RANGEL, EM FRENTE AO N. 149",2
"RUA GERVASIO PIRES, LADO OPOSTO AO N. 763",0
"RUA HENRIQUE DIAS, PROXIMO AO HOTEL DAS FRONTEIRAS",0
"RUA GERVASIO PIRES, LADO OPOSTO AO N. 653 B",0
"C SANTA RITA, EM FRENTE AO N. 254",19
"RUA GERVASIO PIRES, EM FRENTE AO N. 571",0
"TRAVESSA DO FORTE, EM FRENTE AO N. 52",11
"TRAVESSA DO FORTE, LADO OPOSTO AO N. 52.",2
"AVENIDA ENGENHEIRO ABDIAS DE CARVALHO, SOB O SEMAFORO N. 375 SENTIDO SUBURBIO",3
"PONTE SEIS DE MARCO, SOBRE A PONTE SEIS DE MARCO SENTIDO CIDADE/SUBURBIO",0
"RUA JOAO IVO DA SILVA, EM FRENTE AO N. 1121",0
"RUA DO PORAO, LADO OPOSTO AO N. 52",23
"AVENIDA DOIS RIOS, LADO OPOSTO AO N. 892. SENTIDOAV. RECIFE.",0
"PRACA MACIEL PINHEIRO, EM FRENTE AO N. 407",0
"RUA DO ARAGAO, EM FRENTE AO N. 11",3
"RUA CORREDOR DO BISPO, EM FRENTE AO N. 97",1
"RUA DO ARAGAO, EM FRENTE AO POSTE N. BO19900",0
"AVENIDA PROFESSOR JOSE DOS ANJOS, EM FRENTE AO N.1231",0
"RUA DO ARAGAO, EM FRENTE AO N. 72",1
"RUA DO RIACHUELO, EM FRENTE AO N. 720",2
"AVENIDA MARECHAL MASCARENHAS DE MORAES, AO LADO AO SEMAFORO N. 289",0
"RUA DO RIACHUELO, AO LADO DO HOSPITAL GERAL DO EXERCITO",0
"RUA DO RIACHUELO, LADO OPOSTO AO N. 475",2
"RUA SENADOR ALBERTO PASQUALINI, EM FRENTE AO N. 166",0
"RUA DO RIACHUELO, LADO OPOSTO AO COLEGIO 2001",0
"ESTRADA DO FORTE ARRAIAL N BOM JESUS, EM FRENTE AO N. 1680 AO 1716",0
"RUA SENADOR CARLOS WILSON CAMPOS INFRAERO, EM FRENTE AO EDIFICIO GARAGEM DO AEROPORTO SENTIDO UNICO",0
"RUA DO GIRIQUITI, EM FRENTE AO N. 48",4
"ESTRADA DO ARRAIAL, EM FRENTE AO SITIO DA TRINDADE",1
"RUA DA SAUDADE, EM FRENTE AO N. 149",0
"AVENIDA CAXANGA, EM FRENTE AO N. 2935",0
"AVENIDA MARECHAL MASCARENHAS DE MORAES, AO LADO OSEMAFORO N. 289",0
"RUA DA SAUDADE, AO LADO AO N. 71",1
"LARGO DA ENCRUZILHADA, EM FRENTE AO N. 57 SENTIDORUA DOUTOR JOSE MARIA",0
"RUA RIBEIRO DE BRITO, AO LADO O SEMAFORO N. 496",0
"PONTE JOSE DE BARROS LIMA, SOBRE A PONTE JOSE DE BARROS LIMA",1
"AVENIDA PREFEITO ANTONIO PEREIRA, EM FRENTE PORTAO DE EMBARQUE DO TIP PISO SUPERIOR",0
"AVENIDA PREFEITO ANTONIO PEREIRA, EM FRENTE PORTAO DE EMBARQUE DO TIP",9
"RUA BARAO DE SOUZA LEAO, AO LADO PRACA DE BOA VIAGEM",0
"C DO APOLO, EM FRENTE AO SEMAFORO N. 340",15
"AVENIDA PROFESSOR JOSE DOS ANJOS, SOB O SEMAFORO N. 563",18
"RUA GENERAL JOAQUIM INACIO, EM FRENTE AO SEMAFORON. 069",10
"AVENIDA DOM JOAO VI, EM FRENTE AO SEMAFORO N. 543",0
"PRACA GENERAL CARLOS PINTO, LADO OPOSTO AO N. 129",0
"RUA DES LULA CARDOSO AYRES ELEVADO NA INFRAERO, EM FRENTE PORTAO DE EMBARQUE B3",1
"RUA SENADOR CARLOS WILSON CAMPOS INFRAERO, LADO OPOSTO AO PORTA0 A4 AEROPORTO",0
"RUA SENADOR CARLOS WILSON CAMPOS INFRAERO, AO LADO PORTAO B2 AEROPORTO",0
"AVENIDA PARNAMIRIM, SOB O SEMAFORO N. 010 SENTIDOSUBURBIO CIDADE",0
"AVENIDA DR EURICO CHAVES, EM FRENTE AO N.. 451.",0
"AVENIDA MARIA IRENE, LADO OPOSTO AO N. 1105.",0
"RUA ALVARES DE AZEVEDO, SOB O SEMAFORO N. 526",2
"AVENIDA CONSELHEIRO AGUIAR, EM FRENTE AO N. 2832",4
"AVENIDA CONSELHEIRO AGUIAR, EM FRENTE AO N. 1178",0
"AVENIDA CONSELHEIRO AGUIAR, EM FRENTE AO N. 184",0
"RUA ONDINA, AO LADO AO N. 93",0
"AVENIDA NORTE MIGUEL ARRAES DE ALENCAR, SOB O SEMAFORO N. 066",148
"RUA JOAQUIM NABUCO, EM FRENTE AO N. 171",0
"AVENIDA SUL, SOB O SEMAFORO N. 311",4
"RUA CABO HONORATO, EM FRENTE AO N. 68",0
"RUA CABO HONORATO, AO LADO AO N. 45",0
"RUA VASCO DA GAMA, EM FRENTE AO N. 90",0
"AVENIDA DANTAS BARRETO, SOB O SEMAFORO N. 015",2
"AVENIDA ENGENHEIRO ABDIAS DE CARVALHO, APOS O SEMAFORO N. 375 SENTIDO CIDADE",6
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, SOB O SEMAFORO N. 068 SENTIDO OLINDA PISTA LOCAL",2
"AVENIDA CAXANGA, SOB O SEMAFORO N. 229, SENTIDO SUBURBIO",13
"RUA BARAO DE ITAMARACA, EM FRENTE AO N. 215",0
"RUA TENENTE JOAO CICERO, AO LADO AO N. 602 B",0
"RUA VASCO DA GAMA, SOB O SEMAFORO N. 066",52
"RUA TENENTE JOAO CICERO, EM FRENTE AO N. 602B",0
"RUA EPAMINONDAS DE MELO, LADO SUL DO N. 4318",1
"ESTRADA DO ARRAIAL, EM FRENTE AO N. 4812",0
"RUA PADRE BERNADINO PESSOA, EM FRENTE AO N. 270",0
"RUA DA PALMA, EM FRENTE AO N. 392",3
"AVENIDA ENGENHEIRO DOMINGOS FERREIRA, EM FRENTE AO SEMAFORO N. 545. SENTIDO SUBURBIO.",0
"R. ANTONIO LUMACK DO MONTE, LADO OPOSTO AO HOTEL IMPERIAL SUITES",0
"R. ANTONIO LUMACK DO MONTE, OPOSTO AO N. 203",0
"RUA DA PALMA, LADO OPOSTO AO N. 426",6
"RUA DA PALMA, EM FRENTE AO N. 333",8
"RUA CANTORA DALVA DE OLIVEIRA, CRUZAMENTO AVENIDABEBERIBE",0
"AVENIDA ENGENHEIRO ABDIAS DE CARVALHO, APOS O SEMAFORO N.",0
"AVENIDA ENGENHEIRO ABDIAS DE CARVALHO, APOS O SEMAFORO N.375 SENTIDO SUBURBIO/CIDADE",6
"AVENIDA ENGENHEIRO ABDIAS DE CARVALHO, APOS O SEMAFORO N. 375 SENTIDO SUBURBIO/CIDADE",5
"AVENIDA MARECHAL MASCARENHAS DE MORAES, EM FRENTEAO N. 291 B",1
"AVENIDA ENGENHEIRO ABDIAS DE CARVALHO, EM FRENTE AO N. 1420 ATE O N. 1785",0
"RUA ALVARES CABRAL, EM FRENTE AO N. 200",9
"AVENIDA ENGENHEIRO ABDIAS DE CARVALHO, APOS O SEMAFORO N. 375. SENTIDO CIDADE.",0
"RUA ALVARES CABRAL, LADO SUL AO N. 200",0
"RUA ALVARES CABRAL, LADO OPOSTO AO N. 200",7
"AVENIDA NORTE MIGUEL ARRAES DE ALENCAR, SOB O SEMAFORO N. 066 - SENTIDO SUBURBIO.",0
"AVENIDA SUL, SOB O SEMAFORO N. 311 - SENTIDO CIDADE",1
"RUA IMPERADOR DOM PEDRO II, EM FRENTE A PRACA DEZESSETE",5
"AVENIDA ENGENHEIRO ABDIAS DE CARVALHO, APOS O SEMAFORO N . 375 SENTIDO SUBURBIO/CIDADE",0
"AVENIDA PORTUGAL, LADO OPOSTO AO N. 52",1
"RUA PAISSANDU, EM FRENTE 601",0
"RUA JOSE MARTORANO, AO LADO TERMINAL DOS ONIBUS DE JORDAO BAIXO",0
"RUA JOSE MARTORANO, EM FRENTE ECONOMICO SUPERMERCADOS",0
"RUA DA CARIOCA, AO LADO DO N. 83 SENTIDO UNICO",3
"AVENIDA CONSELHEIRO AGUIAR, EM FRENTE 1560",0
"RUA JOSE DE ALENCAR, AO LADO DO N. 901",0
"RUA AURORA, SOB O SEMAFORO N. 162",0
"RUA DO HOSPICIO, SOB O SEMAFORO N. 031",25
